Time,Integral 1200,Integral 7400
1548456504.328720,18621.000000,23260.000000
1548456504.327872,12463.000000,15541.000000
1548456504.328720,19142.000000,25029.000000
1548456504.329211,14785.000000,17484.000000
1548456504.329887,19973.000000,25864.000000
1548456504.330058,19725.000000,25500.000000
1548456504.330811,18859.000000,23924.000000
1548456504.331004,18759.000000,24775.000000
1548456504.331055,18332.000000,24691.000000
1548456504.331129,16918.000000,20947.000000
1548456504.331620,14592.000000,18472.000000
1548456504.333016,17703.000000,23167.000000
1548456504.333470,13281.000000,18319.000000
1548456504.333674,19195.000000,25638.000000
1548456504.333873,20214.000000,27029.000000
1548456504.334220,19734.000000,26397.000000
1548456504.334625,3217.000000,5150.000000
1548456504.335332,15431.000000,19797.000000
1548456504.335632,19391.000000,23700.000000
1548456504.336363,5280.000000,5927.000000
1548456504.337108,16396.000000,21904.000000
1548456504.338915,16944.000000,22554.000000
1548456504.340926,17663.000000,23746.000000
1548456504.341109,8175.000000,9542.000000
1548456504.341322,23026.000000,31038.000000
1548456504.341675,18021.000000,23699.000000
1548456504.342276,21775.000000,29842.000000
1548456504.343659,15962.000000,20224.000000
1548456504.346139,21186.000000,27806.000000
1548456504.347435,23088.000000,29917.000000
1548456504.348161,11947.000000,16465.000000
1548456504.348280,6740.000000,14496.000000
1548456504.348543,16335.000000,22186.000000
1548456504.349517,17923.000000,22505.000000
1548456504.349614,20377.000000,27333.000000
1548456504.349783,14893.000000,20404.000000
1548456504.350382,14423.000000,18249.000000
1548456504.350672,13806.000000,19199.000000
1548456504.350719,12520.000000,16092.000000
1548456504.351297,18191.000000,23911.000000
1548456504.352793,15383.000000,20801.000000
1548456504.352982,13013.000000,16379.000000
1548456504.353122,20659.000000,26663.000000
1548456504.353484,14503.000000,19316.000000
1548456504.354439,15595.000000,20647.000000
1548456504.354513,20816.000000,26739.000000
1548456504.354965,17183.000000,21966.000000
1548456504.355540,20093.000000,26081.000000
1548456504.356691,17129.000000,21507.000000
1548456504.357425,19814.000000,25852.000000
1548456504.358205,13283.000000,16892.000000
1548456504.358539,19266.000000,25418.000000
1548456504.359157,12176.000000,16259.000000
1548456504.359334,18416.000000,24660.000000
1548456504.359634,16537.000000,20770.000000
1548456504.360465,13371.000000,18182.000000
1548456504.360691,14086.000000,17712.000000
1548456504.360956,10952.000000,14443.000000
1548456504.361001,18819.000000,24892.000000
1548456504.361938,16939.000000,22918.000000
