90,0,0,0,0,0,0,0,0,0
91,3,0,0,0,0,0,0,0,0
92,9,1,0,0,0,0,0,0,1
93,7,2,0,0,0,0,0,0,0
94,13,0,0,1,0,0,0,0,1
95,6,0,0,0,1,0,0,0,1
96,10,0,0,1,0,1,0,0,0
97,7,0,0,0,0,0,0,0,1
98,9,1,0,0,0,0,0,0,0
99,4,2,0,0,1,0,0,1,0
100,9,1,0,1,0,0,1,0,0
101,8,2,0,0,0,0,0,0,0
102,12,2,0,1,0,0,0,0,1
103,8,1,1,0,0,0,0,0,0
104,7,1,0,0,0,0,0,0,0
105,14,0,1,1,0,0,1,0,0
106,6,1,0,1,1,0,0,0,0
107,9,3,0,0,0,0,0,0,0
108,5,0,0,0,0,0,0,0,0
109,11,1,0,1,0,0,0,0,0
110,14,1,1,0,0,0,1,0,0
111,12,2,1,0,0,0,0,0,1
112,6,2,0,0,0,0,0,0,0
113,8,0,0,0,0,0,0,0,0
114,8,4,0,0,0,1,0,0,0
115,8,0,1,0,1,0,0,0,0
116,6,3,0,0,0,0,0,0,0
117,9,0,0,0,0,0,0,0,0
118,7,0,0,0,0,1,0,0,0
119,12,2,0,0,0,1,0,0,0
120,15,4,2,0,0,0,0,0,0
121,6,2,0,0,0,0,0,0,0
122,9,0,1,0,0,0,0,0,0
123,8,1,0,0,0,0,0,0,0
124,7,3,0,0,1,0,0,0,0
125,10,2,2,0,1,0,0,0,0
126,9,0,0,0,0,0,0,0,0
127,9,0,0,0,0,0,0,0,0
128,12,3,1,0,1,0,0,0,0
129,13,0,0,0,0,1,0,0,0
130,9,2,0,0,0,0,0,0,0
131,5,5,0,0,0,0,0,0,0
132,9,1,2,0,0,0,0,1,0
133,12,1,0,0,0,0,0,0,0
134,9,0,1,0,0,0,0,0,0
135,13,4,0,0,0,0,0,0,0
136,14,1,0,0,0,0,0,0,0
137,19,4,0,0,0,0,1,0,0
138,19,2,1,0,0,0,0,0,0
139,12,2,0,0,1,0,0,0,0
140,12,2,0,1,0,0,0,0,0
141,16,4,2,0,1,0,0,0,0
142,9,2,0,0,0,0,0,0,0
143,10,4,0,0,0,0,1,0,0
144,20,2,1,0,0,0,0,0,0
145,11,3,0,1,0,0,0,0,0
146,16,2,0,0,0,0,0,0,0
147,17,2,0,0,0,0,0,0,0
148,10,0,0,2,0,0,0,0,0
149,12,1,0,0,0,0,0,0,0
150,17,3,0,1,0,0,0,0,0
151,16,1,0,0,0,0,0,0,1
152,3,2,2,0,0,0,0,0,1
153,10,4,0,1,1,0,0,0,0
154,19,3,1,0,0,0,0,0,0
155,13,1,0,0,0,0,0,0,0
156,12,3,0,0,0,1,0,0,0
157,11,3,0,1,0,0,0,1,0
158,17,3,3,1,0,0,0,0,1
159,11,7,0,1,1,2,0,0,1
160,14,2,1,1,0,1,0,0,0
161,16,2,0,0,0,0,0,0,0
162,13,0,0,1,0,0,0,0,0
163,12,0,1,0,0,1,0,0,0
164,25,2,1,0,0,0,1,0,0
165,18,3,0,0,0,0,0,1,0
166,15,2,0,1,0,0,1,0,0
167,12,4,0,2,0,0,0,0,0
168,18,4,0,0,0,0,0,0,0
169,11,1,0,0,0,0,0,0,0
170,11,3,0,0,0,0,0,0,0
171,17,0,1,0,0,0,0,0,1
172,18,3,1,1,0,0,0,0,0
173,15,3,0,0,0,0,0,0,0
174,9,4,0,0,1,0,0,0,0
175,15,2,0,1,0,0,0,0,0
176,14,6,1,0,0,0,0,0,0
177,24,4,0,0,0,0,0,0,0
178,10,1,1,0,0,0,0,0,0
179,15,3,0,0,0,1,0,0,0
180,19,3,0,0,0,0,0,0,0
181,17,2,0,0,0,0,0,0,1
182,14,3,0,0,0,0,0,0,0
183,15,2,1,0,0,0,0,0,1
184,19,2,0,0,0,0,0,0,0
185,19,2,1,1,0,0,0,0,1
186,14,2,0,0,0,1,0,0,0
187,19,5,0,0,0,0,0,0,0
188,16,9,0,0,0,1,1,0,0
189,20,2,2,0,0,0,0,1,0
190,22,2,0,1,0,0,0,0,0
191,15,1,0,0,1,0,0,0,1
192,18,4,1,1,0,0,0,0,0
193,14,5,0,0,0,0,0,0,0
194,15,2,0,0,0,0,0,0,0
195,18,5,0,0,0,0,0,0,0
196,18,5,0,0,0,1,0,0,0
197,15,2,0,0,0,1,0,0,1
198,20,5,0,0,0,0,0,0,0
199,23,3,0,0,0,0,1,0,0
200,24,3,3,1,0,0,0,0,0
201,26,3,0,0,0,0,1,0,0
202,16,3,0,0,0,0,0,0,0
203,17,4,1,0,0,0,0,0,0
204,23,2,0,1,0,0,0,0,0
205,10,5,1,1,0,0,0,0,0
206,26,3,1,0,0,0,0,0,0
207,22,2,1,1,0,0,0,0,0
208,25,5,0,0,0,0,0,0,0
209,24,5,1,0,0,0,0,0,0
210,24,11,0,0,0,0,0,0,1
211,25,6,0,0,0,0,1,0,0
212,13,4,0,0,0,0,0,0,1
213,23,6,0,0,1,0,0,0,0
214,13,5,0,0,0,1,0,0,0
215,18,5,0,0,0,0,0,0,0
216,12,5,0,1,0,1,0,1,0
217,17,1,0,0,0,2,1,0,0
218,22,3,3,1,0,0,0,0,0
219,16,3,0,1,0,0,0,0,0
220,15,5,3,1,0,0,0,0,0
221,22,3,2,0,0,0,0,1,0
222,14,9,0,0,0,0,1,0,0
223,23,6,1,0,0,0,0,0,0
224,24,4,0,0,0,0,0,0,0
225,22,5,0,1,0,0,0,0,0
226,27,6,0,0,1,1,0,0,0
227,19,5,0,1,0,0,0,1,0
228,16,3,1,0,0,0,1,0,0
229,25,5,0,0,0,0,0,0,0
230,37,2,2,0,0,0,0,0,0
231,26,5,0,0,0,0,0,0,0
232,25,4,1,0,0,0,1,0,0
233,25,4,0,0,0,1,1,1,0
234,26,6,0,0,0,0,0,0,0
235,22,3,0,0,0,0,0,1,0
236,23,12,1,0,0,0,0,0,0
237,24,11,0,1,0,0,0,0,0
238,19,5,1,0,0,0,1,0,0
239,28,2,0,0,1,0,1,0,0
240,29,5,0,0,0,0,0,1,0
241,29,8,1,0,1,0,0,0,0
242,22,5,0,0,1,2,0,0,0
243,22,6,0,1,0,1,0,1,0
244,30,3,0,0,1,0,0,0,0
245,13,9,1,0,0,0,0,0,1
246,26,5,0,0,0,0,0,0,0
247,19,3,0,1,0,0,0,0,0
248,27,4,1,1,0,0,0,1,0
249,21,6,0,0,1,0,1,0,1
250,17,7,0,1,0,0,0,0,0
251,20,9,2,0,0,0,0,0,0
252,23,9,1,0,0,0,0,0,0
253,17,8,1,1,0,0,0,0,0
254,29,4,0,0,0,1,0,0,0
255,17,5,1,0,0,0,0,0,0
256,19,7,0,0,0,0,0,0,0
257,19,11,0,0,0,0,0,0,0
258,21,5,0,0,0,0,0,1,0
259,21,5,0,0,0,0,0,0,0
260,27,11,0,0,0,0,0,1,0
261,22,7,0,0,0,0,0,0,0
262,31,6,0,0,1,1,0,0,0
263,31,9,1,0,0,0,0,0,0
264,22,6,0,0,0,0,0,0,0
265,22,6,1,0,0,0,0,0,0
266,17,8,0,0,0,0,0,1,0
267,23,9,0,0,1,1,0,0,0
268,12,10,0,1,0,0,0,0,0
269,21,13,0,0,0,0,0,0,0
270,19,15,1,1,0,0,0,0,0
271,17,15,1,0,0,0,0,0,0
272,27,12,0,0,0,0,0,0,0
273,26,6,1,1,1,0,0,0,0
274,40,6,1,0,1,0,0,0,0
275,20,8,3,0,1,0,0,1,0
276,20,11,1,0,0,0,0,0,0
277,23,11,0,0,0,0,0,0,0
278,24,9,1,0,0,0,0,0,0
279,28,9,0,0,0,1,0,0,0
280,26,11,1,0,1,0,0,1,1
281,28,9,1,0,0,0,0,0,1
282,23,15,2,0,0,0,0,0,0
283,27,10,2,0,0,0,0,0,0
284,24,11,2,0,0,0,0,0,0
285,20,10,1,0,0,0,0,0,1
286,29,11,2,0,0,1,0,1,0
287,22,7,0,0,0,0,0,0,0
288,22,10,1,0,0,0,0,0,0
289,32,6,0,0,0,0,0,0,0
290,23,9,0,1,1,0,0,0,0
291,31,11,1,0,0,0,0,0,0
292,24,13,2,1,0,0,0,0,0
293,33,20,3,0,0,1,0,0,0
294,20,16,2,0,0,3,0,0,1
295,29,16,4,0,0,0,0,0,0
296,27,5,1,0,0,0,0,1,0
297,30,11,1,0,0,0,0,1,0
298,33,8,3,0,0,1,0,0,0
299,27,13,2,0,0,1,0,0,0
300,33,11,1,0,0,1,0,0,1
301,24,9,2,1,0,1,0,0,0
302,31,9,1,0,0,0,0,1,0
303,17,12,1,1,1,0,0,0,0
304,34,15,1,1,0,0,0,0,0
305,33,14,1,1,0,0,0,0,0
306,22,11,0,0,0,0,0,0,0
307,22,21,1,0,0,0,0,0,0
308,26,11,0,0,1,1,0,0,0
309,27,14,2,0,0,0,0,1,0
310,22,12,1,0,1,0,1,0,0
311,24,11,1,0,0,0,0,0,1
312,35,19,2,3,0,0,0,0,0
313,25,12,4,0,0,0,0,0,0
314,25,11,2,0,0,0,0,0,0
315,28,23,1,0,0,0,0,0,0
316,25,16,1,0,0,0,0,0,0
317,23,15,0,0,0,0,1,0,0
318,26,7,2,0,0,0,0,0,0
319,28,9,3,0,0,1,0,0,1
320,31,14,3,0,1,0,0,0,0
321,27,15,3,0,1,0,0,0,0
322,29,15,0,0,0,0,0,0,0
323,15,20,0,0,0,0,0,0,0
324,19,15,1,0,0,0,0,0,0
325,19,9,1,0,1,0,0,0,0
326,23,12,2,1,0,0,0,0,0
327,22,20,1,1,0,0,0,0,0
328,33,16,1,0,0,0,0,1,0
329,22,16,1,0,0,0,0,0,0
330,26,16,3,0,0,0,0,0,0
331,17,17,1,0,1,0,1,0,0
332,22,16,4,3,0,1,0,1,0
333,23,23,2,0,0,0,0,0,0
334,26,11,1,0,0,0,0,0,0
335,22,21,4,1,0,0,0,0,0
336,32,17,2,0,0,0,0,0,0
337,25,17,2,0,0,0,0,0,1
338,26,17,0,0,0,0,0,0,0
339,16,19,1,0,1,0,0,0,1
340,37,14,3,0,0,1,0,0,0
341,23,26,5,0,1,0,0,0,0
342,32,19,1,0,1,0,0,0,0
343,29,15,1,1,0,1,0,0,0
344,23,18,4,0,0,0,0,0,0
345,25,21,4,1,0,0,0,0,0
346,23,18,0,2,0,0,0,0,0
347,17,17,5,0,0,0,0,0,0
348,21,18,2,0,0,0,1,0,0
349,16,16,4,0,0,0,0,1,0
350,22,13,2,1,0,0,0,0,0
351,28,17,1,0,0,0,0,0,0
352,30,17,3,0,1,0,0,0,0
353,21,12,0,0,1,1,0,0,0
354,31,16,3,1,0,0,0,1,0
355,35,22,3,0,0,0,1,0,0
356,21,20,1,0,0,1,0,0,0
357,36,23,5,0,0,0,0,0,2
358,26,23,4,1,0,0,0,0,0
359,29,24,0,3,0,0,0,0,0
360,15,16,2,0,0,1,0,0,0
361,30,20,1,1,0,0,0,0,0
362,24,21,2,0,0,0,0,0,0
363,22,27,4,0,0,0,0,1,0
364,16,23,2,0,0,0,0,0,0
365,35,17,4,0,0,0,0,0,0
366,20,19,1,0,1,0,0,0,0
367,20,19,5,0,0,0,0,0,0
368,19,19,1,1,0,0,0,0,0
369,18,18,7,0,1,0,0,0,0
370,26,17,3,1,1,0,0,0,0
371,21,21,6,0,0,0,1,0,0
372,17,24,4,0,0,0,0,0,0
373,19,35,1,0,0,0,0,0,0
374,22,27,3,1,0,0,0,0,1
375,23,22,1,0,0,0,1,0,0
376,22,25,2,1,0,0,0,0,1
377,18,18,7,0,1,0,1,0,0
378,28,22,5,1,0,0,0,0,0
379,29,23,1,0,0,0,0,0,0
380,28,16,3,0,0,0,0,0,0
381,35,20,6,0,0,0,0,0,0
382,29,18,2,1,1,0,0,0,1
383,25,16,6,0,0,1,0,0,0
384,21,25,1,1,0,0,0,0,0
385,28,26,3,1,1,2,0,0,0
386,23,26,1,2,0,0,0,0,0
387,20,22,3,1,0,2,0,0,0
388,20,20,6,0,1,0,0,1,0
389,22,19,5,0,0,0,0,0,0
390,27,19,7,0,0,0,0,0,1
391,27,32,2,1,1,1,0,0,0
392,20,23,7,0,0,0,0,1,1
393,21,24,2,0,0,0,0,1,1
394,21,24,4,2,0,0,0,0,0
395,22,35,4,0,1,0,0,0,0
396,18,24,3,0,2,1,0,0,0
397,21,27,4,0,0,0,0,0,1
398,15,21,2,1,0,0,0,0,0
399,13,31,5,0,0,0,0,0,0
400,23,22,5,0,1,0,0,0,1
401,20,23,4,0,0,0,0,0,0
402,27,23,5,0,0,0,0,0,0
403,18,23,4,0,0,0,0,0,0
404,16,26,6,1,1,0,0,0,0
405,22,18,4,0,0,0,0,0,0
406,12,18,4,0,0,0,2,0,0
407,17,31,11,0,1,1,0,0,1
408,16,27,9,0,0,0,0,0,0
409,14,23,3,0,0,0,0,0,0
410,10,28,3,1,0,0,0,0,0
411,15,35,6,0,1,1,0,0,0
412,27,23,7,1,0,0,0,0,0
413,13,33,9,0,0,0,0,0,0
414,13,26,6,1,1,0,0,1,0
415,18,22,2,0,1,0,0,0,0
416,18,25,2,2,0,0,0,0,0
417,17,25,2,2,0,0,0,0,0
418,8,25,4,2,0,0,0,0,0
419,27,26,5,3,0,0,0,0,0
420,19,26,5,0,0,1,0,0,0
421,19,21,3,2,0,0,1,0,0
422,18,27,5,1,1,0,0,0,0
423,15,27,6,1,0,0,0,0,1
424,11,27,4,3,0,1,0,0,0
425,19,24,14,0,0,0,0,0,0
426,15,27,5,1,0,0,0,0,0
427,13,23,10,0,1,2,1,0,0
428,13,32,5,0,0,0,0,0,0
429,19,38,9,2,2,0,0,0,0
430,15,29,10,2,0,0,0,0,0
431,17,26,8,0,0,0,0,0,0
432,15,21,9,1,1,0,0,0,0
433,17,30,8,1,2,0,1,0,0
434,20,22,10,1,0,0,1,0,0
435,16,26,7,1,0,0,0,0,0
436,24,29,3,1,2,0,0,0,0
437,19,40,11,2,0,0,1,0,0
438,15,29,7,0,0,0,0,0,0
439,17,27,5,1,0,0,0,0,0
440,10,26,11,0,0,0,1,0,0
441,12,26,7,1,0,0,0,0,0
442,12,34,8,1,0,0,0,0,0
443,17,25,9,2,0,0,0,0,0
444,15,17,4,2,1,1,0,0,0
445,10,34,9,1,1,0,0,0,0
446,17,31,9,2,0,0,0,1,0
447,14,23,9,0,1,0,0,0,0
448,16,31,10,1,0,2,0,0,0
449,11,36,8,0,0,1,2,0,0
450,4,25,9,2,0,0,0,0,0
451,19,34,10,2,0,0,0,0,0
452,24,29,7,2,0,0,0,0,0
453,6,22,13,1,0,0,0,0,0
454,9,29,11,2,0,0,0,1,1
455,8,24,5,2,0,0,0,0,0
456,15,28,13,0,2,0,0,0,0
457,10,24,8,0,0,0,0,0,0
458,12,30,11,0,0,0,0,0,0
459,13,30,10,1,0,0,0,0,0
460,10,24,14,0,0,0,0,1,0
461,14,25,10,0,0,1,0,0,0
462,11,30,14,0,0,0,0,0,0
463,7,26,8,0,0,0,0,0,0
464,17,38,10,3,0,0,0,0,0
465,8,31,13,1,0,0,0,0,0
466,7,30,6,0,0,0,0,0,0
467,16,21,14,1,0,0,0,0,0
468,13,27,6,3,0,1,0,0,0
469,8,22,13,0,1,0,0,0,0
470,11,19,10,1,0,0,0,0,0
471,10,21,16,0,0,0,0,0,0
472,8,33,15,5,0,0,0,0,0
473,6,29,10,2,1,0,0,0,0
474,13,17,16,2,0,0,0,0,1
475,11,30,13,2,0,0,0,0,0
476,11,28,17,2,1,0,0,0,0
477,7,25,10,0,1,0,0,1,0
478,12,33,12,1,0,0,0,0,0
479,13,23,13,1,0,0,0,0,0
480,9,28,17,1,0,1,0,0,2
481,11,21,14,2,0,0,0,0,0
482,8,21,21,1,0,1,0,0,0
483,12,25,15,3,0,0,0,0,1
484,12,24,14,1,0,0,0,0,0
485,15,35,14,0,0,0,0,0,0
486,9,38,18,7,0,0,0,0,0
487,10,30,15,0,1,0,0,0,0
488,13,22,9,2,0,0,0,0,0
489,9,31,16,5,0,1,0,1,0
490,8,23,17,5,0,0,0,0,0
491,8,26,10,1,1,0,0,0,0
492,9,26,19,5,0,0,0,0,0
493,8,23,16,3,0,0,0,0,0
494,3,29,11,2,0,1,1,0,0
495,4,29,18,0,0,0,0,1,0
496,5,32,17,1,0,0,0,0,0
497,6,23,13,2,0,2,0,0,0
498,5,32,10,4,0,2,0,1,0
499,4,25,20,3,0,0,0,0,2
500,8,25,13,1,0,0,0,0,0
501,7,17,25,1,0,0,0,0,0
502,15,21,25,0,0,0,0,0,0
503,4,30,17,3,0,0,0,0,0
504,5,23,18,2,0,0,0,0,0
505,9,19,11,3,1,0,1,0,0
506,11,29,17,2,0,0,0,0,0
507,6,22,22,4,0,0,0,0,0
508,5,32,17,2,0,0,0,0,0
509,3,21,14,4,0,0,0,0,0
510,6,25,19,2,0,2,0,0,0
511,7,31,13,4,0,0,1,0,0
512,7,29,16,10,0,1,0,0,0
513,8,23,19,1,1,2,0,0,0
514,7,28,13,6,1,0,0,0,0
515,9,23,21,4,2,0,0,0,0
516,5,19,14,3,1,0,0,1,0
517,9,19,19,2,0,0,0,1,0
518,3,22,17,2,1,0,0,0,0
519,6,23,22,3,0,0,0,0,1
520,10,27,16,0,0,0,0,0,0
521,4,31,20,1,0,0,0,0,0
522,5,38,29,3,0,0,0,0,0
523,2,19,19,2,0,0,0,0,0
524,4,25,13,3,0,0,0,0,0
525,4,19,23,3,0,1,0,0,0
526,3,26,27,5,0,0,0,0,0
527,5,15,24,2,1,1,0,0,0
528,6,19,18,3,4,0,0,0,0
529,5,23,11,4,0,1,0,0,0
530,5,23,27,2,3,0,0,0,0
531,3,27,16,4,0,0,0,0,0
532,2,24,21,2,0,0,0,0,1
533,6,19,19,2,2,0,0,0,0
534,1,20,15,4,0,0,0,0,0
535,2,25,25,2,1,0,0,0,0
536,2,17,23,4,1,0,0,1,0
537,7,22,26,4,2,0,0,0,0
538,8,25,27,3,1,0,0,0,0
539,5,23,32,2,0,0,0,0,0
540,4,20,23,1,1,0,0,0,0
541,4,26,21,0,3,1,0,0,0
542,2,15,25,4,0,0,0,0,0
543,1,21,24,2,0,0,0,1,0
544,4,17,21,5,0,0,0,0,0
545,6,21,32,5,0,0,0,0,0
546,3,15,27,6,0,0,0,1,0
547,3,20,22,5,1,0,0,1,1
548,4,21,18,2,0,1,1,0,0
549,4,31,30,0,2,0,1,0,0
550,1,26,25,3,0,0,0,0,0
551,3,16,34,7,1,1,1,0,0
552,7,23,24,7,1,1,0,0,0
553,4,20,24,4,1,0,0,0,0
554,1,24,26,6,0,0,0,0,1
555,3,19,33,4,1,0,0,0,0
556,4,18,19,9,2,1,0,0,0
557,3,20,31,5,0,0,0,0,0
558,2,16,28,6,0,1,0,0,0
559,3,26,28,7,1,0,0,0,0
560,4,20,24,6,0,0,0,0,0
561,3,18,24,7,1,0,0,0,0
562,2,17,26,6,2,0,0,0,0
563,3,13,20,8,0,0,0,0,0
564,5,25,37,0,0,0,0,0,0
565,5,20,26,7,0,0,0,1,0
566,1,20,23,8,1,0,0,0,0
567,3,12,25,10,0,0,0,0,0
568,4,17,27,7,1,0,0,0,0
569,2,16,20,5,2,0,0,0,0
570,4,16,27,4,1,0,0,0,0
571,4,20,31,8,0,2,0,1,0
572,4,20,27,7,2,0,1,0,0
573,2,24,28,6,2,0,0,0,0
574,3,17,29,7,1,0,0,0,0
575,3,21,28,11,1,0,0,0,0
576,0,11,30,9,0,1,0,0,0
577,2,15,22,8,0,0,0,0,0
578,4,17,32,6,0,0,0,0,0
579,2,16,25,11,0,0,0,0,0
580,1,20,35,8,2,0,1,0,0
581,4,18,29,9,1,0,0,0,0
582,4,16,31,7,1,1,1,0,0
583,2,17,32,10,0,0,0,0,0
584,1,14,20,15,2,0,0,1,0
585,0,14,27,16,1,0,0,0,0
586,1,15,22,10,1,1,1,0,0
587,0,14,29,7,1,0,0,0,0
588,1,14,32,14,0,0,0,0,0
589,1,18,28,9,1,0,0,0,0
590,1,17,27,12,0,0,0,0,0
591,3,20,35,13,1,0,0,0,0
592,0,16,22,5,0,0,0,0,0
593,1,10,18,12,2,1,0,0,0
594,0,11,36,9,1,0,0,0,0
595,1,14,25,9,2,0,0,0,1
596,3,16,21,8,1,0,0,0,0
597,2,11,33,12,0,0,0,0,0
598,3,14,21,11,4,0,0,1,0
599,1,14,37,10,1,0,0,0,0
600,0,14,28,15,1,1,0,0,0
601,4,8,34,7,2,1,0,0,0
602,2,10,30,16,1,0,0,1,1
603,2,16,34,11,2,0,0,0,0
604,0,19,28,7,0,1,0,1,0
605,3,10,28,6,1,0,0,0,0
606,0,14,26,14,3,0,0,0,0
607,1,9,29,14,0,0,0,0,0
608,0,9,32,12,0,2,0,0,0
609,2,12,28,8,0,0,0,0,0
610,1,11,31,14,2,0,1,0,0
611,1,10,43,4,0,1,0,0,0
612,3,7,31,16,4,0,0,0,0
613,2,9,30,12,1,0,1,0,0
614,2,12,32,10,1,0,0,0,0
615,0,11,29,14,1,1,0,0,0
616,0,7,26,12,2,2,0,0,0
617,1,6,36,15,3,0,0,0,0
618,0,9,31,16,1,1,0,0,0
619,1,12,28,12,1,1,0,0,0
620,1,6,27,10,0,1,0,0,0
621,1,10,34,11,2,0,0,0,0
622,1,7,38,13,0,0,0,0,0
623,1,13,25,13,1,2,0,1,0
624,1,5,28,13,2,0,0,1,0
625,3,7,25,11,2,0,0,0,0
626,0,14,25,6,1,0,0,0,0
627,2,13,33,11,3,0,0,0,0
628,1,11,27,11,2,0,1,0,1
629,0,12,28,13,1,0,0,0,0
630,1,6,23,20,3,0,1,0,0
631,2,11,26,18,2,1,0,0,1
632,0,11,22,10,4,1,1,1,1
633,1,8,35,26,4,1,0,0,0
634,2,10,27,20,2,0,0,0,0
635,2,7,25,18,3,0,1,0,0
636,1,5,25,15,2,1,0,0,0
637,0,10,34,16,0,0,0,0,0
638,1,9,33,18,2,0,0,0,0
639,1,8,29,15,3,0,0,1,0
640,4,14,31,13,0,0,0,0,0
641,1,4,25,16,2,1,0,1,0
642,0,5,40,25,2,0,0,0,0
643,0,6,34,24,4,0,2,0,0
644,0,10,25,15,5,0,1,0,0
645,0,9,22,16,1,0,0,0,0
646,0,5,29,25,0,0,0,0,0
647,1,6,31,21,4,0,1,0,2
648,0,9,32,19,3,1,0,0,0
649,0,9,22,18,5,1,1,0,0
650,0,6,20,20,2,1,0,0,0
651,1,11,32,19,0,0,0,2,1
652,0,2,34,16,3,0,0,0,0
653,2,5,33,18,4,3,0,0,0
654,0,9,33,19,0,2,0,0,0
655,0,4,20,11,2,1,0,0,0
656,1,8,26,16,1,0,1,0,0
657,1,8,32,21,4,0,0,0,0
658,1,7,32,21,1,1,0,0,0
659,1,5,20,30,2,0,0,0,0
660,0,9,19,13,1,0,0,0,0
661,0,4,25,22,3,1,0,0,0
662,1,5,31,12,8,0,0,1,0
663,1,6,23,12,3,0,0,1,0
664,3,4,26,17,2,0,0,0,0
665,1,1,28,25,2,0,1,0,1
666,0,9,30,14,4,1,0,0,0
667,0,4,30,18,3,2,0,0,0
668,0,8,26,19,3,1,1,0,0
669,0,4,29,16,4,0,0,0,0
670,1,4,25,25,2,2,0,0,0
671,0,1,29,26,2,1,0,0,0
672,1,6,24,26,3,0,1,0,0
673,0,4,28,23,2,0,0,0,0
674,0,5,16,27,7,1,0,0,0
675,0,4,23,29,3,0,0,0,0
676,0,3,23,35,2,0,0,0,0
677,0,3,30,22,2,1,2,0,0
678,0,1,25,34,0,0,0,0,0
679,0,3,14,26,2,1,1,0,0
680,0,5,33,37,4,0,0,0,0
681,1,4,18,28,7,1,0,0,0
682,0,3,19,27,1,0,0,0,0
683,0,7,18,23,1,2,0,0,0
684,0,3,26,35,4,1,0,0,0
685,0,2,29,26,4,0,0,0,0
686,0,6,32,25,2,1,0,0,0
687,0,2,22,29,5,1,0,0,0
688,0,3,21,35,3,0,0,0,0
689,0,5,26,22,7,1,0,0,0
690,0,1,23,27,3,1,0,0,0
691,0,5,21,26,8,0,0,0,0
692,0,3,22,31,4,0,1,0,0
693,0,1,28,18,7,1,0,0,0
694,1,3,19,24,8,0,0,0,0
695,1,4,31,30,5,0,0,0,0
696,0,4,16,31,9,0,0,0,0
697,0,5,27,28,5,2,0,0,1
